Uid;Assets;WirePhaseInfo;phaseWireCount;type
672f0d1a-d1c6-42ef-9593-6246dc470422;1;1;0;?????????
28b0a196-5da0-4ae0-be76-91a1b5a24c3f;1;1;0;?????????
7bfbb06e-8e86-4ca0-8089-72662dc697af;1;1;0;?????????
e65e291f-b9c7-42ef-9246-fa71b41aaefb;1;1;0;?????????
9246fff0-33bf-4899-9041-4a642710b776;1;1;0;?????????
b6734985-c964-446d-852f-ac3ca7ecdfde;1;1;0;?????????
7afc2961-7a6f-477b-836e-f2cb838da64e;1;1;0;?????????
a47e2614-d5de-4c26-a30d-b898a0ade0b5;1;1;0;?????????
e9943046-12c7-4416-a143-f4f8292038f9;1;1;0;?????????
eb14dc2f-3b7c-4585-b820-ce3f36aa9127;1;1;0;?????????
63c2406a-0a1a-449d-9396-deef51205c1f;1;1;0;?????????
82146d5e-66f7-4eef-8541-da168913e232;1;1;0;?????????
4419a387-d6d9-4b77-a62f-5e35d7d13427;1;2;0;?????????
375c24d4-41ac-43de-b350-add9b9eac4af;1;1;0;?????????
614e4c22-1177-4839-aadc-c155a61d25f7;1;1;0;?????????
dde281ba-4051-4ff1-8b14-27d8fcb89ab3;1;1;0;?????????
85aa82b6-efad-495d-81c8-37f350ee2a7a;1;1;0;?????????
30d84a19-9348-4855-919d-da4d337e0ee5;1;1;0;?????????
76dc75d8-363b-452d-8def-3ef883366265;1;1;0;?????????
989b7fcb-bc14-4507-b377-e7dd9f6dae8b;1;1;0;?????????
0b3905c2-d69e-4de0-9ce6-800c9fd0997b;1;1;0;?????????
863b7266-af85-421a-bfbf-015359d6e68f;1;1;0;?????????
d9ec7890-60ad-474e-95fb-0e4172670b88;2;1;0;?????????
d9ec7890-60ad-474e-95fb-0e4172670b88;2;1;0;?????????
ff41dbcc-121a-4c40-b8a3-7f6039c71e1b;1;1;0;?????????
67a53707-bf42-49fd-8702-416c40029de5;2;1;3;?????????
67a53707-bf42-49fd-8702-416c40029de5;2;1;0;?????????
ccb8a74e-7189-4e22-9137-81c4d90c3227;1;1;0;?????????
ed7efc66-c7fd-4e8b-b303-858a48cc83b1;1;1;0;?????????
d040d7a2-47dd-4c6d-be35-e1dd3a184c1f;1;1;0;?????????
5715bbc0-a6c9-4cc0-aead-f8cdb0fcf9d1;1;1;0;?????????
094398b7-e785-4395-962a-a665bd4ab32c;1;1;0;?????????
eaf3d49f-5a2c-4db3-a70c-7bfada272b1e;1;1;0;?????????
5e368e76-b001-41ff-8a0f-c795d137c500;1;1;0;?????????
95e2a565-7fe2-4a6f-8f16-1f247a05f6e0;1;1;0;?????????
e40533a7-174f-40ec-80f3-f11baf8f2708;1;1;0;?????????
a5c35864-4b85-4505-b5fd-d133fbbc3295;1;1;0;?????????
e2e98534-064e-4c8d-bfc1-f44cd915b829;1;1;0;?????????
265d2b2a-28b0-498f-b0e7-91247d094622;1;1;0;?????????
4e1bf024-9b0d-401f-aca7-78cb175067c8;1;1;0;?????????
4fac5918-86e9-4913-bf8d-04121a570634;1;1;0;?????????
ab0feee5-4809-48f8-abe1-9c19431f0be1;1;1;0;?????????
5a5a3ae2-0213-44c0-ab55-e09cb36caa6c;1;1;0;?????????
d2ef0226-76e5-437e-81df-62658de1b905;1;1;0;?????????
c4821d5a-903b-4867-9991-2fc8bad8c0f7;1;1;0;?????????
77b225e7-ffce-44dd-aa5b-13257448d24e;1;1;0;?????????
8a99f68b-30dd-4f11-b360-bf675fd41474;1;1;0;?????????
2dc4b2d2-f324-4a43-a41b-4e4d4a9bb4fa;1;1;0;?????????
42fa2169-b839-4cb4-85b8-f14e3581cc8a;1;1;0;?????????
760cf186-9010-45aa-ac7f-bf4fa9ce0ed0;1;1;0;?????????
8fb9bca2-496b-48ca-bdb8-a03dbe2ac46d;1;1;0;?????????
a818723d-979a-41dc-9444-6f3d017b1350;1;1;0;?????????
22aedfc0-85f5-483a-afa4-729ac280db08;1;1;0;?????????
11f73972-b3f0-41c2-bf28-079ebc868bc1;1;1;0;?????????
5274c5ef-67f6-479d-bc90-74478e32477b;1;1;0;?????????
f4cb7816-33ac-4c1e-8ccb-c32af2883824;1;1;0;?????????
0bcc633b-b55a-4b04-9c15-7dddba86609e;1;1;0;?????????
dd3d0789-806c-4d3d-9e9b-c40d892740ac;1;1;0;?????????
34695999-82a8-4d15-accc-e3fd1ce7bb4c;1;1;0;?????????
ad4e0687-134c-4f01-9f12-4071617aac02;1;1;0;?????????
1733b060-ed77-43ec-a43f-0110f6f8df5c;1;1;0;?????????
86162212-4bcd-4cd2-abfc-1b805d0d14bd;1;1;0;?????????
c9e1fd34-8a65-4782-859d-f23bf1fb9e5b;1;1;0;?????????
eaefff98-895b-4909-9048-d56ceb85e3a9;1;1;0;?????????
87ab30af-adb8-46c2-aaaa-afcd466ddb4a;1;1;0;?????????
08ba7f14-fc0b-400d-a3bf-3b39e03fef47;1;1;0;?????????
58705c25-317f-49d3-a2bc-dfa11819b6cf;1;1;0;?????????
a83eba9e-f193-4299-a1fb-03893ef2a127;1;1;0;?????????
e0682f61-f89d-4ba0-8bec-8f3f8c7ac642;1;1;0;?????????
74658890-17b5-410f-9995-14295af40ae7;1;1;0;?????????
30250708-fea5-4219-8fd5-c9e32afbe75c;2;1;0;?????????
30250708-fea5-4219-8fd5-c9e32afbe75c;2;1;0;?????????
7dc91248-19ca-4e97-9503-ef80986bff5f;1;1;0;?????????
d071f942-3efa-418f-a333-e9c2f8576b9f;2;1;0;?????????
d071f942-3efa-418f-a333-e9c2f8576b9f;2;1;0;?????????
f47f6a0f-b767-4c28-86f3-d4c3141be2e4;1;1;0;?????????
fc6363e7-c55b-4c88-8b78-d0b1a992465c;1;1;0;?????????
259de995-75b5-4e0b-b2b7-d5546af289b8;1;1;0;?????????
b03f9e72-758c-47a3-8847-40ad091e68d6;1;1;0;?????????
4e796731-fa4a-458f-9ee1-28a2e176612d;1;1;0;?????????
a7cb7c2e-fec9-4d6e-a4d6-a9f9bf436ac9;1;1;0;?????????
3d2fa9f8-105a-4a0a-8fd2-4e5cc9095985;1;1;0;?????????
670d1263-05cf-4a2b-a827-f457a50c581a;1;1;0;?????????
e7f0cd92-2fc5-495a-9192-78971e3eff29;1;1;0;?????????
c3161ff9-e327-4a04-95fe-6c501c216615;1;1;0;?????????
48d1efa4-5f60-4a9b-ae84-dbe6e4bfda78;1;1;0;?????????
adb5ec80-0a82-4052-89ce-9ae4facbb9c8;1;1;0;?????????
6a273ddf-9f5c-4906-9232-36d1e658d08d;1;1;0;?????????
e8ed34d5-cad2-48d2-a3ac-432d6a3d554d;1;1;0;?????????
97ceea7a-cb91-48a5-9c77-9b42d41cf7ca;1;1;0;?????????
b6be1df7-89cd-4529-bbb6-f0d7a4209174;1;1;0;?????????
f7c674c0-676e-4dc4-8407-ccb4da023199;1;1;0;?????????
f01a3101-ea38-46ab-8194-d14913398b1c;1;1;0;?????????
c771d8ad-40ea-491f-b5fc-3c830fc14831;1;1;0;?????????
378b5d68-e9dc-4ee7-bd18-31e13a8dbcc4;1;1;0;?????????
ddbd2d20-8a28-48d7-b4ea-096a64c0c4e3;1;1;0;?????????
6c8001d2-c456-489c-80f2-3d1883b5946f;1;1;0;?????????
dea5af1d-cca5-4be4-b2b4-dba96e80b733;1;1;0;?????????
23d8e3e7-41e4-4938-98c4-e9b4505e739e;1;1;0;?????????
e8221a33-001b-45f1-a970-a4dfa868e64d;1;1;0;?????????
e49196b0-7272-4fab-827b-3d6113140cb3;1;1;0;?????????
021627bb-75a8-4c76-8098-8a6d614394bc;1;1;0;?????????
df9bfc26-41b8-4dd2-b587-994243bbd7d8;1;1;0;?????????
52508891-b4cf-49ae-92ee-e2c18d5a93e2;1;1;0;?????????
c65fe85e-4523-436b-9574-a694c5b675ec;1;1;0;?????????
d873ba9c-7f03-481f-90bf-ed7118139be4;1;1;0;?????????
4d34a1e8-3527-4f01-91c0-c73a6e0a3bec;1;1;0;?????????
1fcb79bb-4074-4241-b744-bf0e689a566c;1;1;0;?????????
05f20b3a-3177-43d0-b247-343a6c790dcf;1;1;0;?????????
67203c8b-56ca-4ace-be4d-abec6b9d5dbe;1;1;0;?????????
6bf57d00-b06c-40a5-bd88-cf0d78f310ee;1;1;0;?????????
105a9f8e-4676-4b6e-929d-963d0907262f;1;1;0;?????????
162dc248-8f25-4e00-9840-b6dea3510b45;1;1;0;?????????
38f9ef59-0050-4c22-a179-d3e14b020207;1;1;0;?????????
ef282a3f-12eb-4015-885e-f4ae9a3f5acf;1;1;0;?????????
9a078f9d-f064-4ba2-943e-2ef7c69853c3;1;1;0;?????????
b10bf1e9-941d-4a07-b2f1-7079784f09b2;1;1;0;?????????
a5ee4e85-3b95-41d2-8581-ef7b7fda3d48;1;1;0;?????????
a8a73406-83a3-4618-b6ef-1c2911e71225;2;1;0;?????????
a8a73406-83a3-4618-b6ef-1c2911e71225;2;1;0;?????????
68f047f1-7794-432b-88f1-c81ef044c475;2;1;0;?????????
68f047f1-7794-432b-88f1-c81ef044c475;2;1;0;?????????
974512e0-2e84-43a9-924f-b52644c2b582;2;1;0;?????????
974512e0-2e84-43a9-924f-b52644c2b582;2;1;0;?????????
52f29cdf-b089-4658-a1cc-247beec54941;1;1;0;?????????
507cb13e-1957-4f47-80b2-b10c40c9fe02;1;1;0;?????????
bdc1578f-27ea-4b7c-aa3e-a9326de8afed;1;1;0;?????????
debad76f-8cf8-4359-a64d-4b7fef8deb4a;1;1;0;?????????
76cc5184-d850-4765-af92-eee6582454f1;1;1;0;?????????
5c5325cb-b721-4ff1-9022-33c9cab9567e;1;1;0;?????????
a1314c29-91d1-496e-b1d2-881aba8ca205;1;1;0;?????????
87252e5e-d5f9-44e1-93e6-a2c912932083;1;1;0;?????????
6ce536e5-d9eb-40b5-993b-6abe50f4ea71;1;1;0;?????????
000f420c-1ca9-40ac-8fa6-a83976d45d01;1;1;0;?????????
529d3455-7625-4ef7-a489-883daf791dd8;1;1;0;?????????
bad11bbc-071a-4650-9d6c-381d593467f2;1;1;0;?????????
62869844-0a0a-4420-b8b4-b854b1439fba;1;1;0;?????????
2fbe05ff-9c6d-48f9-9e66-96a4a9a03757;1;1;0;?????????
9b171f79-2795-465f-852b-aac09738c1ed;1;1;0;?????????
d30f2524-ba87-4f11-a636-e1dc839ba4d4;1;1;0;?????????
46cd9b47-3aea-4379-8a32-697bc12469fc;1;1;0;?????????
765cd3b1-f95e-4ba5-84f1-2b480def93e0;1;1;0;?????????
498fd930-c33d-4e32-b8f2-244bd1fa786c;1;1;0;?????????
754f3426-aa0e-4380-bfdd-0ced95e3de2e;1;1;0;?????????
b1169bfc-ef35-4660-8ca4-107b8b399a5f;1;1;0;?????????
75b17f54-fec8-4c9a-9e9d-faf4f6daecb1;1;1;0;?????????
042afcd9-6386-44d8-9520-ea3bbcf2d86f;1;1;0;?????????
684c7665-9238-4581-9dd4-191938493c0f;1;1;0;?????????
f2ed51d4-5a4b-49ae-83dd-508877961f08;1;1;0;?????????
1bfb8dab-8379-45ef-a4f4-ec2f99c4bc19;1;1;0;?????????
e6d9eb95-0c2e-4bc6-82ef-b2bc40ef30ca;1;1;0;?????????
cd1e9240-ee43-43eb-9298-49202425d473;1;1;0;?????????
32c3ec38-b83f-4ec1-8ac1-786442743dbb;1;1;0;?????????
fcfc8bde-ff09-4cca-aac0-f90dc2d18065;1;1;0;?????????
bc15eab2-21aa-44ea-b059-7406b9d256e4;1;1;0;?????????
e35fb68a-f524-4484-95f9-182d57e32c7c;1;1;0;?????????
7ea1d75e-89d6-41ce-b269-5cd53eb558c0;1;1;0;?????????
aaa7c70a-3368-499d-a620-3f1230b90b34;1;1;0;?????????
7c75e978-5efc-43df-825a-61e56d56b54c;1;1;0;?????????
5e44fcc7-4a43-42ec-a7e4-aa9ffa616777;1;1;0;?????????
d9accda9-e3eb-4aa5-97d7-46397bf9d297;1;1;0;?????????
ad33a1dc-f512-4ba5-a006-802305b318ed;1;1;0;?????????
73bcc9ac-f536-49dd-a704-016c82ff00a6;1;1;0;?????????
fbf26d94-2203-4826-ad70-1e398b0a83b2;1;1;0;?????????
3f4d3f96-5079-4cbc-aa8c-08edf8ad4645;1;1;0;?????????
2221cc78-fd06-48f1-bb93-26363b199aff;1;1;0;?????????
a4a3e02c-b634-4f48-95b0-cffdd8880368;1;1;0;?????????
58866482-7ae7-4c33-a578-e4dc4764bc62;1;1;0;?????????
4fee3fa1-138a-437a-8a6e-59899c4bc317;1;1;0;?????????
b9dbd694-e505-4eaf-bd42-7d4e14289011;1;1;0;?????????
60b7b498-4143-412d-8391-15e3138ce2dd;1;1;0;?????????
23193f20-8608-48cf-bd13-4c55f476884e;1;1;0;?????????
6075c4c7-a186-4956-997f-51833516e80a;1;1;0;?????????
b04b9c77-9be4-4ab1-88c1-891e6236fca8;1;1;0;?????????
5071f198-aaf1-4471-8101-6402d0f030a7;1;1;0;?????????
82541f04-1404-46e8-a78f-2853809954c9;1;1;0;?????????
e7284682-4088-4575-a10e-1726042dc812;1;1;0;?????????
43d51e0e-4c30-44a3-b764-f10a80d7cd1b;1;1;0;?????????
3da308d0-a195-4ded-9155-5effedb5e08e;1;1;0;?????????
a1e6a495-ab8b-409b-a859-81fcf969d3f0;1;1;0;?????????
6e66f200-a496-415a-9748-436b83bafe09;1;1;0;?????????
74bf91bb-1fda-4f3f-a732-b0beb5c7aa6e;1;1;0;?????????
d131f522-af39-49d1-b2db-fd6f5e45ea14;1;1;0;?????????
52bfb2d3-0dac-436c-aefd-d4f82652d9c2;1;1;0;?????????
502683dd-4f19-4f23-b5fd-cc257bc1c1c1;1;1;0;?????????
c53f4fe5-0abb-4268-9d69-5fe45dd3a950;1;1;0;?????????
85ea7937-e368-4dfa-b3b4-e0097d354f66;1;1;0;?????????
30de4c59-8cea-4b53-9181-d45f3df13e15;1;1;0;?????????
604ee120-895c-4b5e-a709-ccd44e945840;1;1;0;?????????
9222aca1-41e5-4df6-9e5c-2f754537709d;1;1;0;?????????
3a12d2c1-317e-4be6-8cb7-333777b57090;1;1;0;?????????
903b179d-e07c-4198-8049-7a85e9b717c5;1;1;0;?????????
8848db83-41d5-4c5d-8f87-554b9355cad0;1;1;0;?????????
1c34bc95-1a2c-4ecf-b185-9d438cd88b5c;1;1;0;?????????
fb7ca374-75b6-436f-a48b-7de0bfa9a867;2;1;0;?????????
fb7ca374-75b6-436f-a48b-7de0bfa9a867;2;1;0;?????????
5a0fd59d-2308-44b7-b1e3-0d1c62fa6a66;1;1;0;?????????
7ddd3cee-0c23-43a4-af49-9d18c10b3fdd;1;1;0;?????????
a5c86975-c6f5-4b1f-914b-ebb7a5f7f639;1;1;0;?????????
1bf22ac0-0c50-4316-a848-525ca866739f;1;1;0;?????????
f4c03da5-d4f9-45a2-b835-b9af81a4bb5e;1;1;0;?????????
1e891924-1086-4c31-9496-9bab49be7ec0;1;1;0;?????????
9bad5ceb-d85e-4120-8b2e-968cc702c970;1;1;0;?????????
87f61034-92a8-435f-a134-1eee0651dd73;1;1;0;?????????
3b57c3df-198c-4fe4-bd20-d0f9946826b8;1;1;0;?????????
42333b33-9530-4797-a61e-dbf63c7fb266;1;1;0;?????????
e70e9d8c-a87a-4d1d-8296-96dd5ffef74a;1;1;0;?????????
28d7b7ea-a3a2-42f4-9111-991fa7ed2afa;1;1;0;?????????
61286349-834b-4319-917a-1f1f78337755;1;1;0;?????????
6a9e9e54-6b05-4957-9794-ba5c3329d902;1;1;0;?????????
45682393-7a8f-465a-8176-9327ed104d84;1;1;0;?????????
ef92e12a-b221-4e10-b8e0-afeca0303a4c;1;1;0;?????????
b2cabb36-2cdf-4511-8aa7-e5bdac675b70;1;1;0;?????????
c18fb574-f5cb-4ea2-8368-8515c2ab5ef9;1;1;0;?????????
470da9f0-3f59-458e-9b52-bcc69d1d1f2d;1;1;0;?????????
75984656-48e2-4091-bec5-e57f438f3d97;1;1;0;?????????
2d206452-1487-4a30-a851-8e1132e22370;1;1;0;?????????
b835516b-57b1-445e-98d0-439bd496ffef;1;1;0;?????????
06fce027-dd2c-4b36-8048-790c12641104;1;1;0;?????????
a68a3dd9-0ad9-4f1d-a763-4c641c76d714;1;1;0;?????????
17fc5c58-4cf0-4032-ab69-23e9cadd2575;1;1;0;?????????
59810047-7786-482b-9036-ddcb035baafa;1;1;0;?????????
85e155bc-7e11-4ba1-b2ec-3741290a87f5;1;1;0;?????????
8bda51c4-887b-4c76-9e1a-b73ea3bde943;1;1;0;?????????
a14e65dd-4cb4-42aa-ad1f-b5214cb0cca3;1;1;0;?????????
037722d9-64b0-4c58-920f-ecd0422a075a;1;1;0;?????????
139689c9-63e9-4315-8060-c98c779c5344;1;1;0;?????????
f7687c88-9ca8-4ca8-a1f9-402959c4a4e9;1;1;0;?????????
d355b360-af37-4456-b3eb-9b31b08929b4;1;1;0;?????????
74bcf006-8868-4148-8d0d-c1725adcc67d;1;1;0;?????????
0fa1ef40-5934-4e6b-aab5-6c3d484b1eef;1;1;0;?????????
16ccfc10-4996-436f-af88-9815cce44457;1;1;0;?????????
d92cc05d-be8d-498a-84b0-34640bdede94;1;1;0;?????????
b24817b7-b1ab-4b07-8f2c-7e94bc3c4f06;1;1;0;?????????
b77a4328-2476-4f43-bd1d-01ad3a2555f6;1;1;0;?????????
b139c43f-b7df-45ec-9f96-fcb668e91fde;1;1;0;?????????
e1e3ef4b-405d-4c05-8674-44ed88784cc2;1;1;0;?????????
c38d9a90-61b1-4655-a1e7-59bad0f2b973;1;1;0;?????????
b631ff4c-b6e6-4d71-a713-72fe2006291c;1;1;0;?????????
28c7a4d4-7294-497a-a334-77a88011c2fc;1;1;0;?????????
8d749b00-9ea0-4ff2-94bd-c9d0d19e7c32;1;1;0;?????????
25e0cdac-f80d-4b8e-b87a-f743f337188f;1;1;0;?????????
4236f712-fde0-4731-9f79-9be1d394c3ab;1;1;0;?????????
66f6c1a7-806f-4342-8b30-1728ab8f9293;1;1;0;?????????
02c9a524-1932-4193-becc-d88690bd1681;1;1;0;?????????
86767304-d18a-4239-aada-5823b68ccb3f;1;1;0;?????????
1b058e4c-bb1d-47bd-90ee-0468a2251744;1;1;0;?????????
33060c01-53b5-4162-b8da-0110851737a4;1;1;0;?????????
665b1679-c21c-49d5-830b-670033bdd177;1;1;0;?????????
314f1eed-819f-4def-883c-41307ff7891d;1;1;0;?????????
22fd8968-85ac-46d0-9237-d97d1c08da3c;1;1;0;?????????
69cfe58c-d434-4c2f-ad85-60753303c1c4;1;1;0;?????????
987f251e-ac51-4c65-ac14-5ab62bada95a;1;1;0;?????????
acf1725c-9c0b-47a7-a756-d88cadb89b08;2;1;0;?????????
acf1725c-9c0b-47a7-a756-d88cadb89b08;2;1;0;?????????
ed4796db-cc95-4705-b89c-1ff4c423e075;2;1;3;?????????
ed4796db-cc95-4705-b89c-1ff4c423e075;2;1;0;?????????
9a6d86e8-5216-49ed-bbf4-259fd6b40da1;2;1;0;?????????
9a6d86e8-5216-49ed-bbf4-259fd6b40da1;2;1;3;?????????
0968d7fe-9d98-422c-b6ec-fa58d26138f1;2;2;3;?????????
0968d7fe-9d98-422c-b6ec-fa58d26138f1;2;2;0;?????????
9f5a6e6a-1b7c-4c04-bb73-6907e184d87a;2;1;0;?????????
9f5a6e6a-1b7c-4c04-bb73-6907e184d87a;2;1;3;?????????
e68a771f-a8c0-45e5-a616-c49afe10634a;1;1;0;?????????
cfeb8fde-ca34-45fe-abc3-2575d4a3af4d;1;1;0;?????????
95a2df62-813f-4cb5-b44b-5b8c3d41cfb2;1;1;0;?????????
c9501f06-94b6-4269-947f-a727eb29204c;1;1;0;?????????
47a8fbda-f115-474b-84e7-418e3426ab00;1;1;0;?????????
77d32b78-d6b5-43ca-b8f0-fd06849e8137;1;1;0;?????????
5954ba7c-ff47-4247-8ea1-ac32fa26e7ef;1;1;0;?????????
ba39c4da-1679-4df2-89df-ad1de6f13e8b;1;1;0;?????????
f04f0c5d-a9e4-4b39-a8ac-02a098543fb0;1;1;0;?????????
726a0208-b85e-47c3-9cbd-e86bffebbf8b;1;1;0;?????????
dbe2f612-d095-4b92-b8d3-01acbbf1254f;1;1;0;?????????
3f485eab-2891-4f84-9a62-694eb7e93b8a;1;1;0;?????????
df60a533-fd5f-43c0-8c65-f9e05b6dd609;1;1;0;?????????
078cb798-2293-45d7-8f49-eeb6c0fb7e03;1;1;0;?????????
cab30d72-8cef-44fa-9caf-9d1de7e03815;1;1;0;?????????
86fef793-e0b5-4f2f-a4e6-06567830766e;1;1;0;?????????
88194cc5-1a7c-4031-8731-b0c0ff3ef433;1;1;0;?????????
607ee90e-83e0-4400-9241-50d8af9d4d13;1;1;0;?????????
82ecd04e-aef7-4d51-9f19-c2132229f8ff;1;1;0;?????????
7c7f01f3-ba6d-44f8-ab30-68d0e260efcc;1;1;0;?????????
2c5fab65-bb6a-4dd5-b705-5989eb88f4c1;1;1;0;?????????
a6db538e-9b9d-4948-81ba-1d51c1209cab;1;1;0;?????????
37dcf3c1-27dd-45fb-8501-9350549dfbcb;1;1;0;?????????
4b38b90d-c052-444e-b530-9cb395d9397d;1;1;0;?????????
0d5e8d57-58c2-466f-9cc4-2849dafb0555;1;1;0;?????????
78d9fec6-bef3-4e7f-ab2e-b132e5b758bf;1;1;0;?????????
d4314b43-4f63-4025-8dfc-00de1ed54e94;1;1;0;?????????
01144d3b-1287-4f73-ad19-66aae3bd96c5;1;1;0;?????????
98efc939-bfc1-4c09-a23b-1d8007728709;1;1;0;?????????
ec5a5503-70b2-4ea6-ab82-ce057ce176f0;1;1;0;?????????
101190da-d007-4ea5-be15-fd12247dfa47;1;1;0;?????????
0830f44f-26f5-4d8a-9e0d-966fe30c83d0;1;1;0;?????????
c53af5a4-a57d-4149-85c4-433f37a3a78a;1;1;0;?????????
c23fb191-e7d0-445a-8572-643fc6e36c92;1;1;0;?????????
dbc39fe8-21b6-465d-9134-bf335074880c;1;1;0;?????????
c6a4fbbd-d14b-4028-9540-40baebc59037;1;1;0;?????????
64c03574-db85-4065-aa85-f013be410506;1;1;0;?????????
6b7336d9-4a50-45f4-b23c-2113b75e57fc;1;1;0;?????????
210f56e8-3471-4c5a-a8ff-5cc9107bd0e8;2;1;0;?????????
210f56e8-3471-4c5a-a8ff-5cc9107bd0e8;2;1;0;?????????
2d118be2-8c87-46be-b99b-16b19105e90f;1;1;1;?????????
d3142740-38a9-4403-b1b9-709569804cd8;1;1;0;?????????
49c23bcc-9941-4d19-a774-ecfa830fc1ae;1;1;0;?????????
5e297e10-3883-42e6-9733-f687c781ec06;1;1;0;?????????
52f910b6-54a7-484a-90b1-464cd3c6f496;1;1;0;?????????
64ca41f8-06b0-4b11-99b5-5156b64a1667;1;1;0;?????????
64bf2b1f-4ba3-449d-97f5-ce06ee3e574f;1;1;0;?????????
de61df20-e2d3-4d71-8319-9814def81a15;1;1;0;?????????
35b6908f-2a7b-43f3-b51a-fab414653349;1;1;0;?????????
0db7b58c-9041-43a5-a71e-2b205905160b;1;1;0;?????????
f271106f-9b84-46a9-9b7c-e3cde610a7f8;1;1;0;?????????
5244dd76-3e58-4a8f-afc3-d88d6731f3e5;1;1;0;?????????
8c32a064-1eea-4677-b2c8-8618272164a8;1;1;0;?????????
a23a5e38-5693-4179-8ec4-95fb199ce62e;1;1;0;?????????
39c0514c-edce-4af5-aea3-98c10b299db4;1;1;0;?????????
556f7b30-8bc3-4d5c-82c4-01b3cbdcb4ca;2;1;0;?????????
556f7b30-8bc3-4d5c-82c4-01b3cbdcb4ca;2;1;0;?????????
163a922a-62ca-4489-b0dd-7f80c10b1705;2;1;0;?????????
163a922a-62ca-4489-b0dd-7f80c10b1705;2;1;0;?????????
549feea8-eb86-49f8-9670-8b1591aabd3b;2;1;0;?????????
549feea8-eb86-49f8-9670-8b1591aabd3b;2;1;0;?????????
2d7c226a-9305-4dfb-bf30-9ef57ddf9f1d;2;1;0;?????????
2d7c226a-9305-4dfb-bf30-9ef57ddf9f1d;2;1;0;?????????
ac19f329-a4f8-4165-b269-53cc9d94fce8;2;1;0;?????????
ac19f329-a4f8-4165-b269-53cc9d94fce8;2;1;0;?????????
8d8ca163-2738-424b-bd82-83a3140e6a3a;1;1;0;?????????
1e83d0ab-b73b-4885-93c6-110bd5aac2ce;1;1;0;?????????
ffc5bbd9-f97e-4da7-ba53-2926513ecaa2;1;1;0;?????????
7f1c7c1d-e917-4ee1-8275-c4b88740bd9b;1;1;0;?????????
5ad11275-53c0-4d40-97f9-f8196c04932b;1;1;1;?????????
e4afec37-562e-46f0-9941-71285764c7b6;1;1;0;?????????
8801de5d-7416-40a1-be80-8ed4a6af09f0;1;1;0;?????????
0d72893e-874e-4a61-98d6-e476824625ba;1;1;0;?????????
d7450c37-7511-493d-ae13-d4427a64875d;1;1;0;?????????
488c63a6-6d3c-4a07-8fbc-48071fe6de32;1;1;0;?????????
da98d6ca-129a-4ced-8f2b-c91a661a9136;1;1;0;?????????
2cf4707a-74c9-4feb-99f7-b0aa7a8ac6c3;1;1;0;?????????
c896dcea-9a23-4fd7-a638-86437416dc0f;1;1;0;?????????
bc912d32-2836-4297-af98-36e6586a2caf;1;1;0;?????????
90488f55-8b14-4e29-a3a7-537dd37511a2;1;1;0;?????????
8c02e3e0-8a4c-4990-8efd-80ac3cf56c53;1;1;0;?????????
9fff3a23-4a00-404b-8d91-36e971ec2c8c;1;1;0;?????????
171bcd07-7813-48f6-98bd-5860d25b9a3b;1;1;0;?????????
dea222ae-b35a-4d5b-8a8f-b3e25ab5f2d9;1;1;0;?????????
a826acd8-6c90-4322-8f56-eb27876050a0;1;1;0;?????????
ec00e19f-3caa-4aec-a844-9bdced2ee3a4;1;1;0;?????????
33a90a11-2232-4147-9dbe-73b6491f3502;1;1;0;?????????
cb4b903c-d8b0-4909-b7f4-6fc287a914e7;1;1;0;?????????
6f4117c3-f6f8-48f1-9be8-b1b5d6677035;1;1;0;?????????
0c8c1243-e884-4cb9-9363-3a85e0c56a74;1;1;0;?????????
3dbca687-7ec3-467a-bfe2-e79c2897c56d;1;1;0;?????????
f196a659-3cb3-47f0-8801-ab72d03f2ba3;1;1;0;?????????
2dae7c27-5fa7-40aa-bbfe-d9ae3286b1fa;1;1;0;?????????
308588ff-0aae-401c-96ac-9f31033f434f;1;1;0;?????????
1c3345c1-83cb-4e24-a271-203a499604b7;1;1;0;?????????
ca235f9a-4ec9-4d79-a497-ad8df8b43d11;1;1;0;?????????
cdac3417-eb21-4d84-8fbc-9bd104395616;1;1;0;?????????
68b85415-e2b8-4112-aad0-a2ca648dbf96;1;1;0;?????????
d0559115-6e88-4e51-ac50-af15e22e194a;1;1;0;?????????
c1eff7d9-9a34-4527-8365-d776016ecf33;1;1;0;?????????
8d6be6f2-36f8-4d3e-bba9-32678f7f8f6a;1;1;0;?????????
d83b32f4-d2c9-46a5-934a-e9f53145329e;1;1;0;?????????
a11db254-7891-4939-a439-113ef8e4baf6;1;1;0;?????????
afd5edd5-c1bf-45e8-8b9f-e8803d777b23;2;1;0;?????????
afd5edd5-c1bf-45e8-8b9f-e8803d777b23;2;1;0;?????????
ad5ba4a1-a9e5-466c-82ef-a85318daca7a;1;1;0;?????????
80436a61-3ef7-4dfc-98af-0d46a70cbd15;1;1;0;?????????
b715d457-f469-4d22-a4b4-e5c594310c8d;1;1;0;?????????
4a8ec00e-42c9-4ffd-ad54-d8914b7ad95d;1;1;0;?????????
cafe675b-6923-43de-ae3c-e30f7cee20ea;1;1;0;?????????
73daba4a-8aa6-41bf-afef-d32e298f202d;1;1;0;?????????
3258a65f-7595-4699-82b5-33c3e2328a9d;1;1;0;?????????
8d554a1d-8c0d-4e9c-aa7d-940077121d5a;1;1;0;?????????
5dea1f4b-045c-4cdc-839c-6916bbb4db7c;1;1;0;?????????
